LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,logon_type_frm_5,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp229843,0,0,0,0,0,0.0,0.14516129,0,0,45,0,0,155,0,166,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,310,0,137,0,1,218,0,0,0,1033,0,2,132,172
Comp897337,0,0,0,0,0,0.0,0.049873737,0,0,79,0,0,1420,0,170,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1584,0,1405,0,33,1518,0,0,0,3549,0,44,192,227
Comp253672,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,2077,0,0,0,207
Comp122029,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp592998,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp891304,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp124040,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp135382,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp785484,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp185549,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp496403,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp543473,0,0,0,0,0,0.0,0.868421053,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,38,0,33,0,0,38,0,0,0,2045,0,0,98,34
Comp737520,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp068502,0,0,0,0,0,0.0,0.011060507,0,0,17,0,0,17,0,121,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1537,0,17,0,0,1424,0,0,0,3505,0,0,180,242
Comp179488,0,0,0,0,0,0.0,0.021317829,0,0,33,0,0,33,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1548,0,33,0,0,1482,0,0,0,2604,0,0,105,176
Comp498377,0,0,0,0,0,0.0,0.168539326,0,0,45,0,0,216,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,267,0,160,0,1,164,0,0,0,2813,0,1,186,175
Comp591359,0,0,0,0,0,0.0,0.045949214,0,0,76,0,0,165,0,194,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1654,0,157,0,33,1588,0,0,0,3070,0,43,192,214
Comp027425,0,0,0,0,0,0.0,0.011748445,0,0,17,0,0,1254,0,167,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1447,0,1238,0,0,1379,0,0,0,1163,0,0,55,183
Comp912255,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,1526,0,0,0,266
Comp832963,0,0,0,0,0,0.0,0.246376812,0,0,17,0,0,17,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,69,0,17,0,0,68,0,0,0,1813,0,0,48,41
Comp802577,0,0,0,0,0,0.0,0.160583942,0,0,44,0,0,103,0,174,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,274,0,90,0,1,226,0,0,0,3106,0,1,136,172
Comp816468,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,0,0,0,0,0,0,0,0,0,5145,0,18,291,0
Comp847655,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp802986,0,0,0,0,0,0.0,0.033287101,0,0,48,0,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,1442,0,1434,0,1,1342,0,0,0,274,0,0,0,0
Comp462670,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp434132,0,0,0,0,0,0.0,0.013157895,0,0,17,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,1292,0,1288,0,0,1274,0,0,0,0,0,0,0,0
Comp607167,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp732633,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp605523,0,0,0,0,0,0.0,0.079646018,0,0,18,0,0,74,0,134,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,226,0,64,0,0,180,0,0,0,2515,0,0,49,176
Comp155945,0,0,0,0,0,0.0,0.147540984,0,0,45,0,0,132,0,169,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,305,0,126,0,1,222,0,0,0,9727,0,2,150,183
Comp664242,0,0,0,0,0,0.0,0.037037037,0,0,52,0,0,1276,0,130,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1404,0,1267,0,1,1336,0,0,0,1136,0,2,170,189
Comp766856,0,0,0,0,0,0.0,0.939393939,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,33,0,31,0,17,33,0,0,0,3225,0,55,270,242
Comp411415,0,0,0,0,0,0.0,0.024442847,0,0,34,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,1391,0,1368,0,1,1211,0,0,0,2479,0,2,100,139
Comp426335,0,0,0,0,0,0.0,0.034410112,0,0,49,0,0,1319,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,1424,0,1309,0,1,1323,0,0,0,4491,0,1,160,193
Comp441236,0,0,0,0,0,0.0,0.225641026,0,0,44,0,0,129,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,195,0,125,0,1,114,0,0,0,2662,0,2,160,170
Comp176787,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,43,0,17,0,0,43,0,0,0,2103,0,0,50,187
Comp549331,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp095343,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp455683,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp421054,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp434528,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp616608,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp468307,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp701716,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp580193,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,3839,0,0,0,0,3776,0,0,0,2472,0,0,0,191
Comp207756,0,0,0,0,0,0.0,0.033829499,0,0,50,0,0,1316,0,165,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1478,0,1305,0,1,1375,0,0,0,2571,0,2,159,195
Comp189036,0,0,0,0,0,0.0,0.02807597,0,0,34,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1211,0,1207,0,0,1193,0,0,0,2387,0,0,112,134
Comp216941,0,0,0,0,0,0.0,0.279503106,0,0,45,0,0,45,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,161,0,45,0,0,158,0,0,0,1056,0,0,128,178
Comp498606,0,0,0,0,0,0.0,0.019193106,0,0,49,0,0,2411,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,2553,0,2404,0,1,2510,0,0,0,3900,0,1,286,250
Comp294416,0,0,0,0,0,0.0,0.168350168,0,0,50,0,0,109,0,194,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,297,0,96,0,1,247,0,0,0,1082,0,1,161,191
Comp434068,0,0,0,0,0,0.0,0.023338048,0,0,33,0,0,1355,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1414,0,1343,0,0,1350,0,0,0,3140,0,0,95,136
Comp566304,0,0,0,0,0,0.0,0.011786276,0,0,45,0,0,2389,0,161,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3818,0,2379,0,1,3750,0,0,0,3607,0,2,166,196
Comp610792,0,0,0,0,0,0.0,0.01871345,0,0,48,0,0,2406,0,161,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,2565,0,2396,0,1,2522,0,0,0,3457,0,2,248,218
Comp903221,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,0,0,617,0,0,0,0
Comp137879,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp795424,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp621971,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp425568,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp900685,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp272704,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp668554,0,0,0,0,0,0.0,0.280991736,0,0,34,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,121,0,115,0,1,40,0,0,0,2715,0,1,110,36
Comp228892,0,0,0,0,0,0.0,0.032188841,0,0,45,0,0,1276,0,122,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1398,0,1264,0,1,1330,0,0,0,2960,0,2,162,18
Comp943182,0,0,0,0,0,0.0,0.026604069,0,0,34,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1278,0,1206,0,0,1260,0,0,0,2384,0,0,95,176
Comp357117,0,0,0,0,0,0.0,0.019036519,0,0,49,0,0,1231,0,125,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,2574,0,1222,0,1,2536,0,0,0,2929,0,2,158,430
Comp690431,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13335
Comp164466,0,0,0,0,0,0.0,0.32,0,0,48,0,0,50,0,98,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,150,0,48,0,1,146,0,0,0,1193,0,1,163,182
Comp573902,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7911
Comp095190,0,0,0,0,0,0.0,0.147826087,0,0,34,0,0,101,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,230,0,91,0,0,87,0,0,0,3759,0,0,102,47
Comp919608,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,149,0,0,0,0,131,0,0,0,3413,0,0,0,66
Comp199502,0,0,0,0,0,0.0,0.035460993,0,0,45,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1269,0,1213,0,1,1250,0,0,0,2819,0,2,132,183
Comp865365,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp861972,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1317,0,0,0,0,1299,0,0,0,1773,0,0,0,0
Comp518420,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp586445,0,0,0,0,0,0.0,0.68,0,0,17,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,25,0,17,0,0,25,0,0,0,1478,0,0,59,0
Comp006508,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp286468,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp601345,0,0,0,0,0,0.0,0.151006711,0,0,45,0,0,219,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,298,0,205,0,1,136,0,0,0,4363,0,2,157,185
Comp447172,0,0,0,0,0,0.0,0.146627566,0,0,50,0,0,163,0,191,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,341,0,142,0,1,245,0,0,0,2801,0,2,169,189
Comp699372,0,0,0,0,0,0.0,0.165492958,0,0,47,0,0,112,0,175,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,284,0,101,0,1,236,0,0,0,8157,0,3,253,1448
Comp228910,0,0,0,0,0,0.0,0.031837916,0,0,44,0,0,1224,0,154,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1382,0,1217,0,1,1361,0,0,0,1145,0,2,157,176
Comp513292,0,0,0,0,0,0.0,0.031294452,0,0,44,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1406,0,1378,0,1,1226,0,0,0,21654,0,2,159,205
Comp731404,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,1479,0,0,0,0,1415,0,0,0,1556,0,64,305,150
Comp167985,0,0,0,0,0,0.0,0.271929825,0,0,31,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,114,0,112,0,81,96,0,0,0,3967,0,28,117,314
Comp389193,0,0,0,0,0,0.0,0.200892857,0,0,45,0,0,45,0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,224,0,45,0,1,220,0,0,0,1147,0,2,187,173
Comp630400,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp834026,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp884965,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp106273,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp827544,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp755866,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp003559,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp946865,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp025998,0,0,0,0,0,0.0,0.011440108,0,0,17,0,0,17,0,71,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,1486,0,17,0,0,1420,0,0,0,1866,0,0,45,16
Comp443685,0,0,0,0,0,0.0,0.030833917,0,0,44,0,0,1372,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,1427,0,1354,0,1,1364,0,0,0,1255,0,2,133,193
Comp380699,0,0,0,0,0,0.0,0.034277198,0,0,46,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1342,0,1312,0,1,1230,0,0,0,1097,0,1,157,46
Comp205057,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,43,0,17,0,0,43,0,0,0,1019,0,0,47,63
Comp318981,0,0,0,0,0,0.0,0.034351145,0,0,45,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1310,0,126,0,1,1204,0,0,0,2809,0,2,131,37
Comp703018,0,0,0,0,0,0.0,0.030446549,0,0,45,0,0,1374,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,1478,0,1367,0,1,1409,0,0,0,3172,0,7,298,128
Comp729047,0,0,0,0,0,0.0,0.257894737,0,0,49,0,0,51,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,190,0,49,0,1,186,0,0,0,4865,0,1,182,179
Comp170364,0,0,0,0,0,0.0,0.030513176,0,0,44,0,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1442,0,1354,0,1,1374,0,0,0,1390,0,2,180,206
Comp073893,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096
Comp832588,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp576596,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp651960,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp317039,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp860015,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp735805,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp617679,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp050701,0,0,0,0,0,0.0,0.013866232,0,0,17,0,0,1201,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1226,0,1200,0,0,1208,0,0,0,3971,0,0,34,26
Comp230302,0,0,0,0,0,0.0,0.033039648,0,0,45,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,1362,0,1298,0,1,1262,0,0,0,2688,0,1,138,182
Comp176224,0,0,0,0,0,0.0,0.17,0,0,17,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,100,0,98,0,1,19,0,0,0,1005,0,1,54,68
Comp500631,0,0,0,0,0,0.0,0.012967201,0,0,17,0,0,1284,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1311,0,1284,0,1,1292,0,0,0,857,0,2,59,22
Comp466662,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037
Comp459674,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,0,0,1014,0,0,0,67
Comp855478,0,0,0,0,0,0.0,0.939393939,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,33,0,31,0,17,33,0,0,0,1082,0,22,71,239
Comp641702,0,0,0,0,0,0.0,0.093406593,0,0,17,0,0,17,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,182,0,17,0,1,132,0,0,0,3369,0,1,46,189
Comp134281,0,0,0,0,0,0.0,0.029850746,0,0,44,0,0,1332,0,133,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1474,0,1311,0,1,1363,0,0,0,1128,0,2,129,192
Comp433746,0,0,0,0,0,0.0,1.0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,17,0,17,0,1,17,0,0,0,2793,0,4,270,208
Comp568839,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,114,0,0,0,0,67,0,0,0,4632,0,0,0,67
Comp546471,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp957169,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp516969,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp302801,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp848060,0,0,0,0,0,0.0,0.036567164,0,0,49,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1340,0,1260,0,1,1284,0,0,0,2566,0,1,149,341
Comp713675,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp673533,0,0,0,0,0,0.0,0.216346154,0,0,45,0,0,138,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,208,0,126,0,1,127,0,0,0,1261,0,1,130,177
Comp949616,0,0,0,0,0,0.0,0.196721311,0,0,48,0,0,108,0,148,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,244,0,94,0,1,196,0,0,0,3219,0,2,157,196
Comp385478,0,0,0,0,0,0.0,0.078703704,0,0,17,0,0,17,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,216,0,17,0,0,133,0,0,0,2443,0,0,151,18
Comp439231,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,154,0,0,0,1,0,0,0,0,0,0,1,0,4,8,3,265,0,18,0,0,216,0,0,0,1126,0,5,107,18
Comp671644,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp807454,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,1819,0,0,0,0
Comp257052,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp212813,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,852,0,0,0,0
Comp493174,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
