LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_5,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp549403,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,0,0
Comp525678,0,0,0,0,0,0.0,0.6,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,3,0,1,5,0,0,0,155,0,3,21,0
Comp506838,0,0,0,0,0,0.0,0.357142857,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,5,0,1,14,0,0,0,165,0,2,26,18
Comp317607,0,0,0,0,0,0.0,0.470588235,0,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,8,0,4,17,0,0,0,243,0,6,34,26
Comp726231,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,2,0,0,5,0,0,0,98,0,2,7,10
Comp461980,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,0,13,0,0,0,85,0,0,15,5
Comp738529,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,7,0,0,0,180,0,0,21,14
Comp339752,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,5,0,26,12,0,0,0,180,0,21,54,34
Comp685925,0,0,0,0,0,0.0,1.0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,7,0,4,7,0,0,0,162,0,6,16,19
Comp940095,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,219,0,0,18,28
Comp423602,0,0,0,0,0,0.0,0.333333333,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,3,0,0,0,17,0,2,12,1
Comp191118,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,4,0,2,5,0,0,0,127,0,4,21,12
Comp076262,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,0,10,0,0,0,189,0,0,24,10
Comp806533,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,0,13,0,0,0,130,0,1,22,16
Comp450901,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,6,0,0,0,164,0,2,21,17
Comp151707,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,9,0,0,0,182,0,0,0,18
Comp156761,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,23,0
Comp995033,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,7,60,0
Comp842708,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,1,7,0,0,0,77,0,2,17,10
Comp992157,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,0,1,4,0,0,0,161,0,3,24,17
Comp197452,0,0,0,0,0,0.0,0.084745763,0,5,0,0,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,59,0,51,0,1,13,0,0,0,82,0,2,19,12
Comp766309,0,0,0,0,0,0.0,0.004240882,0,5,0,0,1178,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1179,0,1175,0,1,1162,0,0,0,90,0,1,19,15
Comp715442,0,0,0,0,0,0.0,0.176470588,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,3,0,0,17,0,0,0,166,0,0,19,35
Comp826321,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,4,0,0,9,0,0,0,149,0,0,32,17
Comp395604,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,0,0,400,0,0,15,42
Comp927252,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Comp789275,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,82,0,0,19,11
Comp685370,0,0,0,0,0,0.0,0.357142857,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,5,0,0,14,0,0,0,85,0,0,19,6
Comp882182,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,4,0,0,13,0,0,0,172,0,0,22,19
Comp215224,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,174,0,2,27,22
Comp625836,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
Comp150471,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,4,0,0,0,0,0,0,0,0
Comp839597,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,77,0,1,10,0
Comp415864,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp284233,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,1,9,0,0,0,176,0,3,20,17
Comp734453,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,0,13,0,0,0,71,0,0,15,11
Comp484100,0,0,0,0,0,0.0,0.818181818,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,9,0,5,11,0,0,0,93,0,6,16,13
Comp862843,0,0,0,0,0,0.0,0.1875,0,3,0,0,3,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,16,0,7,0,4,14,0,0,0,162,0,4,41,19
Comp038987,0,0,0,0,0,0.0,0.235294118,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,4,0,2,17,0,0,0,152,0,7,30,12
Comp201585,0,0,0,0,0,0.0,0.75,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,9,0,24,12,0,0,0,196,0,6,24,75
Comp098057,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,174,0,2,36,22
Comp941086,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,0,13,0,0,0,146,0,0,22,17
Comp600275,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,13,0,0,0,83,0,0,0,10
Comp917811,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,4,0,0,10,0,0,0,184,0,1,25,19
Comp452360,0,0,0,0,0,0.0,0.666666667,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,2,0,0,3,0,0,0,149,0,0,7,17
Comp094128,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,54,0,0,0,0,8,0,0,0,83,0,0,0,12
Comp295914,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,1,5,0,0,0,241,0,4,37,25
Comp445269,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,16,8,0,0,0,153,0,18,30,16
Comp397519,0,0,0,0,0,0.0,0.206896552,0,6,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,29,0,6,0,0,27,0,0,0,84,0,0,21,0
Comp044955,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,24,0,0,0,0
Comp350331,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,4,0,1,10,0,0,0,75,0,2,18,9
Comp895966,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,190,0,2,39,29
Comp844457,0,0,0,0,0,0.0,0.25,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,2,0,1,8,0,0,0,539,0,0,28,107
Comp933956,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,1,10,0,0,0,350,0,4,32,78
Comp284895,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Comp431784,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,13,0,4,0,0,12,0,0,0,257,0,3,33,36
Comp299081,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,86,0,1,9,4
Comp608525,0,0,0,0,0,0.0,0.272727273,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,3,0,0,11,0,0,0,81,0,0,6,10
Comp096784,0,0,0,0,0,0.0,1.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,1,3,0,0,0,142,0,3,11,42
Comp145101,0,0,0,0,0,0.0,0.5,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,7,0,4,14,0,0,0,78,0,0,8,16
Comp439415,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,1,13,0,0,0,131,0,1,17,15
Comp458291,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,4,0,0,6,0,0,0,199,0,0,17,18
Comp615428,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,0,8,0,0,0,60,0,1,18,0
Comp134837,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp575650,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,4,0,0,0,56,0,0,0,0
Comp370123,0,0,0,0,0,0.407894737,0.026315789,31,2,0,3,55,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,12,2,76,0,70,0,35,45,0,0,0,159,0,20,49,0
Comp613637,0,0,0,0,0,0.0,0.666666667,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,2,0,2,3,0,0,0,202,0,0,8,18
Comp749007,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,5,0,0,6,0,0,0,150,0,2,23,17
Comp568638,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,308
Comp671933,0,0,0,0,0,0.0,0.545454545,0,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,6,0,3,11,0,0,0,139,0,6,32,17
Comp094554,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,209,0,3,26,31
Comp645556,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,1,13,0,0,0,213,0,1,18,17
Comp797869,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,188,0,0,21,11
Comp899186,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,4,0,1,9,0,0,0,73,0,1,10,12
Comp713937,0,0,0,0,0,0.0,0.142857143,0,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,7,0,5,0,2,5,0,0,0,29,0,5,21,5
Comp215960,0,0,0,0,0,0.0,0.094339623,0,5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,53,0,51,0,0,7,0,0,0,77,0,3,19,12
Comp848678,0,0,0,0,0,0.0,0.636363636,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,7,0,4,11,0,0,0,132,0,7,31,31
Comp174601,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,1,7,0,0,0,0,0,0,0,0
Comp330510,0,0,0,0,0,0.222222222,0.277777778,4,5,0,0,9,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,2,18,0,11,0,0,14,0,0,0,0,0,0,0,0
Comp213517,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0
Comp645638,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp399240,0,0,0,0,0,0.0,0.1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,0,0,10,0,0,0,121,0,0,27,10
Comp375050,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,1,7,0,0,0,70,0,3,16,9
Comp239534,0,0,0,0,0,0.0,0.056818182,0,5,0,0,89,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,88,0,85,0,1,8,0,0,0,177,0,3,23,14
Comp688526,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,5,0,3,15,0,0,0,203,0,4,26,10
Comp148953,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,0,7,0,0,0,282,0,2,25,82
Comp614941,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,1,8,0,0,0,874,0,2,22,16
Comp678597,0,0,0,0,0,0.0,0.181818182,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,2,0,1,11,0,0,0,74,0,4,8,14
Comp057745,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Comp514272,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,4,0,0,14,0,0,0,172,0,0,26,17
Comp704184,0,0,0,0,0,0.0,0.25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,2,0,1,8,0,0,0,129,0,3,16,11
Comp190919,0,0,0,0,0,0.0,1.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,31,3,0,0,0,134,0,15,38,15
Comp048169,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,0,11,0,0,0,72,0,0,8,11
Comp422131,0,0,0,0,0,0.0,0.769230769,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,10,0,6,13,0,0,0,142,0,7,35,23
Comp376000,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,0,7,0,0,0,23,0,0,0,0
Comp547285,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp252857,0,0,0,0,0,0.0,0.411764706,0,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,7,0,4,17,0,0,0,85,0,5,10,10
Comp465178,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,2,7,0,0,0,73,0,4,16,9
Comp405952,0,0,0,0,0,0.0,0.003039514,0,4,0,0,1322,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1316,0,1237,0,0,1300,0,0,0,74,0,7,30,0
Comp544724,0,0,0,0,0,0.0,0.538461538,0,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,7,0,4,13,0,0,0,237,0,7,37,26
Comp047909,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,4,0,0,12,0,0,0,152,0,2,30,18
Comp634018,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,242,0,2,42,41
Comp029931,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,136,0,1,13,15
Comp379912,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,1,8,0,0,0,131,0,2,14,15
Comp447558,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,28,0,0,0,0,72,0,8,13,12
Comp206966,0,0,0,0,0,0.0,0.072727273,0,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,55,0,50,0,0,9,0,0,0,154,0,0,15,12
Comp531809,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,0,6,0,0,0,63,0,1,15,10
Comp757693,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,7,0,0,0,165,0,0,20,11
Comp719370,0,0,0,0,0,0.0,0.666666667,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,2,0,2,3,0,0,0,115,0,2,12,17
Comp719903,0,0,0,0,0,0.0,0.063492063,0,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,63,0,59,0,0,8,0,0,0,139,0,2,23,34
Comp709186,0,0,0,0,0,0.0,0.070175439,0,4,0,0,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,57,0,50,0,0,11,0,0,0,188,0,1,38,21
Comp221615,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,17,8,0,0,0,1042,0,19,44,51
Comp070657,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,1,11,0,0,0,150,0,2,19,18
Comp008022,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,4,0,0,0,70,0,0,11,0
Comp457307,0,0,0,0,0,0.0,0.004240882,0,5,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1179,0,1175,0,0,1162,0,0,0,104,0,1,21,17
Comp577359,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,1,7,0,0,0,136,0,3,27,17
Comp015815,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,342,0,1,18,20
Comp856464,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,1,9,0,0,0,951,0,1,28,14
Comp012579,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,0,7,0,0,0,209,0,2,14,10
Comp257325,0,0,0,0,0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,12,0,2,9,3
Comp072716,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,1,9,0,0,0,136,0,1,23,44
Comp043858,0,0,0,0,0,0.0,0.083333333,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,1,0,0,12,0,0,0,154,0,0,23,22
Comp854508,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,4,0,0,6,0,0,0,160,0,1,20,17
Comp778281,0,0,0,0,0,0.0,0.032967033,0,3,0,0,92,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,91,0,85,0,1,6,0,0,0,175,0,2,35,32
Comp652409,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,155,0,2,18,17
Comp329913,0,0,0,0,0,0.0,0.222222222,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,2,0,1,9,0,0,0,144,0,2,12,18
Comp609111,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,0,7,0,0,0,267,0,0,23,16
Comp653470,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,1,11,0,0,0,127,0,1,10,12
Comp836959,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,136,0,2,25,17
Comp336654,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,5,45,2
Comp731955,0,0,0,0,0,0.0,0.833333333,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,5,0,0,6,0,0,0,237,0,0,6,0
Comp191342,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,1,12,0,0,0,82,0,2,11,12
Comp102334,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,289,0,0,12,34
Comp369483,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,0,0,6,0,0,0,151,0,0,24,30
Comp451290,0,0,0,0,0,0.0,0.25,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,3,0,0,12,0,0,0,2959,0,0,16,12
Comp750823,0,0,0,0,0,0.0,0.357142857,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,5,0,1,14,0,0,0,96,0,3,20,12
